"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"I";"Importación";"2017";"";"660";"Afganistán";"29";"638,32";"26";
"I";"Importación";"2017";"";"660";"Afganistán";"30";"219089,45";"1972,18";
"I";"Importación";"2017";"";"660";"Afganistán";"32";"0,67";"1";
"I";"Importación";"2017";"";"660";"Afganistán";"33";"61,19";"3,05";
"I";"Importación";"2017";"";"660";"Afganistán";"34";"38273,19";"6342,83";
"I";"Importación";"2017";"";"660";"Afganistán";"40";"415104,63";"120106";
"I";"Importación";"2017";"";"660";"Afganistán";"42";"1365,49";"14,79";
"I";"Importación";"2017";"";"660";"Afganistán";"49";"683,63";"54";
"I";"Importación";"2017";"";"660";"Afganistán";"57";"177530,72";"8180";
"I";"Importación";"2017";"";"660";"Afganistán";"61";"728976,25";"25257,4";
"I";"Importación";"2017";"";"660";"Afganistán";"62";"3679,27";"24,45";
"I";"Importación";"2017";"";"660";"Afganistán";"63";"216,08";"9";
"I";"Importación";"2017";"";"660";"Afganistán";"64";"65133,65";"740,5";
"I";"Importación";"2017";"";"660";"Afganistán";"65";"193,31";"2,32";
"I";"Importación";"2017";"";"660";"Afganistán";"70";"4258,42";"2320";
"I";"Importación";"2017";"";"660";"Afganistán";"71";"49,57";"0,17";
"I";"Importación";"2017";"";"660";"Afganistán";"83";"144,04";"5";
"I";"Importación";"2017";"";"660";"Afganistán";"84";"30477,08";"5975,46";
"I";"Importación";"2017";"";"660";"Afganistán";"85";"3842,55";"139";
"I";"Importación";"2017";"";"660";"Afganistán";"88";"1031,02";"1";
"I";"Importación";"2017";"";"660";"Afganistán";"91";"2443,39";"358";
"I";"Importación";"2017";"";"660";"Afganistán";"96";"2567,88";"24";
"I";"Importación";"2017";"";"660";"Afganistán";"97";"100";"12";
"I";"Importación";"2017";"";"660";"Afganistán";"99";"25040,36";"1956";
"I";"Importación";"2017";"";"070";"Albania";"03";"3536810,86";"512331,1";
"I";"Importación";"2017";"";"070";"Albania";"06";"110,46";"9";
"I";"Importación";"2017";"";"070";"Albania";"07";"2055,64";"660";
"I";"Importación";"2017";"";"070";"Albania";"08";"21268,5";"3867";
"I";"Importación";"2017";"";"070";"Albania";"09";"61089,09";"33986,02";
"I";"Importación";"2017";"";"070";"Albania";"12";"409820,11";"182706";
"I";"Importación";"2017";"";"070";"Albania";"16";"224100,47";"175830,8";
"I";"Importación";"2017";"";"070";"Albania";"19";"15,59";"1,47";
"I";"Importación";"2017";"";"070";"Albania";"21";"15480";"18600";
"I";"Importación";"2017";"";"070";"Albania";"22";"53166,32";"21696,62";
"I";"Importación";"2017";"";"070";"Albania";"27";"89680199,98";"387515474";
"I";"Importación";"2017";"";"070";"Albania";"30";"66,39";"1";
"I";"Importación";"2017";"";"070";"Albania";"33";"92665,33";"1673,71";
"I";"Importación";"2017";"";"070";"Albania";"34";"60";"2,31";
"I";"Importación";"2017";"";"070";"Albania";"36";"30123,79";"24756";
"I";"Importación";"2017";"";"070";"Albania";"38";"2950";"11";
"I";"Importación";"2017";"";"070";"Albania";"39";"40219,29";"28958,7";
"I";"Importación";"2017";"";"070";"Albania";"41";"333,08";"29";
"I";"Importación";"2017";"";"070";"Albania";"42";"697251,96";"33153,13";
"I";"Importación";"2017";"";"070";"Albania";"44";"55895,6";"52540";
"I";"Importación";"2017";"";"070";"Albania";"48";"16962,23";"1438";
"I";"Importación";"2017";"";"070";"Albania";"49";"1772,86";"109,5";
"I";"Importación";"2017";"";"070";"Albania";"53";"79,44";"8";
"I";"Importación";"2017";"";"070";"Albania";"54";"40,36";"1";
"I";"Importación";"2017";"";"070";"Albania";"61";"5322460,56";"204499,59";
"I";"Importación";"2017";"";"070";"Albania";"62";"42551,11";"488,63";
"I";"Importación";"2017";"";"070";"Albania";"63";"175354,72";"76092";
"I";"Importación";"2017";"";"070";"Albania";"64";"17738195,59";"868781,19";
"I";"Importación";"2017";"";"070";"Albania";"65";"303542,62";"16430,71";
"I";"Importación";"2017";"";"070";"Albania";"68";"867,05";"20";
"I";"Importación";"2017";"";"070";"Albania";"69";"50";"7";
"I";"Importación";"2017";"";"070";"Albania";"70";"1091,96";"110,96";
"I";"Importación";"2017";"";"070";"Albania";"71";"72,85";"0,37";
"I";"Importación";"2017";"";"070";"Albania";"72";"941729,82";"619066";
"I";"Importación";"2017";"";"070";"Albania";"73";"370054,97";"303071,6";
"I";"Importación";"2017";"";"070";"Albania";"76";"42268,8";"5414";
"I";"Importación";"2017";"";"070";"Albania";"78";"171136";"72000";
"I";"Importación";"2017";"";"070";"Albania";"82";"8938,64";"403";
"I";"Importación";"2017";"";"070";"Albania";"84";"2683,91";"395";
"I";"Importación";"2017";"";"070";"Albania";"85";"24344,71";"436,7";
"I";"Importación";"2017";"";"070";"Albania";"87";"70,8";"3";
"I";"Importación";"2017";"";"070";"Albania";"90";"51682,83";"151";
"I";"Importación";"2017";"";"070";"Albania";"91";"588,91";"3";
