"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"E";"Exportación";"2009";"";"660";"Afganistán";"02";"402220,07";"123924,65";
"E";"Exportación";"2009";"";"660";"Afganistán";"03";"224954,91";"49650,43";
"E";"Exportación";"2009";"";"660";"Afganistán";"04";"82384,32";"63130,6";
"E";"Exportación";"2009";"";"660";"Afganistán";"05";"1090,43";"847,19";
"E";"Exportación";"2009";"";"660";"Afganistán";"07";"39088,47";"33397,19";
"E";"Exportación";"2009";"";"660";"Afganistán";"08";"7088,94";"1242";
"E";"Exportación";"2009";"";"660";"Afganistán";"09";"17762,99";"4467";
"E";"Exportación";"2009";"";"660";"Afganistán";"10";"6619,74";"6299";
"E";"Exportación";"2009";"";"660";"Afganistán";"11";"3278,79";"25875";
"E";"Exportación";"2009";"";"660";"Afganistán";"12";"1720,47";"843";
"E";"Exportación";"2009";"";"660";"Afganistán";"15";"44403,97";"26235";
"E";"Exportación";"2009";"";"660";"Afganistán";"16";"195280,39";"54217,03";
"E";"Exportación";"2009";"";"660";"Afganistán";"17";"42696,45";"10594,13";
"E";"Exportación";"2009";"";"660";"Afganistán";"18";"17180,29";"2992";
"E";"Exportación";"2009";"";"660";"Afganistán";"19";"166139,37";"74088,47";
"E";"Exportación";"2009";"";"660";"Afganistán";"20";"361127,41";"360448,1";
"E";"Exportación";"2009";"";"660";"Afganistán";"21";"746541,75";"398069,12";
"E";"Exportación";"2009";"";"660";"Afganistán";"22";"192671,9";"173310,23";
"E";"Exportación";"2009";"";"660";"Afganistán";"24";"3606,4";"35,73";
"E";"Exportación";"2009";"";"660";"Afganistán";"25";"2635,57";"1792";
"E";"Exportación";"2009";"";"660";"Afganistán";"27";"1435281,67";"1279167";
"E";"Exportación";"2009";"";"660";"Afganistán";"30";"160757,78";"70953";
"E";"Exportación";"2009";"";"660";"Afganistán";"32";"38553,88";"6019";
"E";"Exportación";"2009";"";"660";"Afganistán";"33";"41786,63";"11146,35";
"E";"Exportación";"2009";"";"660";"Afganistán";"34";"14160,03";"15180";
"E";"Exportación";"2009";"";"660";"Afganistán";"35";"1795,06";"94";
"E";"Exportación";"2009";"";"660";"Afganistán";"36";"7131,9";"40";
"E";"Exportación";"2009";"";"660";"Afganistán";"37";"30670,1";"524";
"E";"Exportación";"2009";"";"660";"Afganistán";"38";"44234,95";"8763,75";
"E";"Exportación";"2009";"";"660";"Afganistán";"39";"86642,06";"19443,45";
"E";"Exportación";"2009";"";"660";"Afganistán";"40";"1425536,73";"505554";
"E";"Exportación";"2009";"";"660";"Afganistán";"42";"14137,4";"445";
"E";"Exportación";"2009";"";"660";"Afganistán";"44";"17967,45";"3920";
"E";"Exportación";"2009";"";"660";"Afganistán";"48";"20255,19";"3650,03";
"E";"Exportación";"2009";"";"660";"Afganistán";"49";"20";"11";
"E";"Exportación";"2009";"";"660";"Afganistán";"52";"22781,25";"30375";
"E";"Exportación";"2009";"";"660";"Afganistán";"58";"49804";"420";
"E";"Exportación";"2009";"";"660";"Afganistán";"61";"191663,27";"2791";
"E";"Exportación";"2009";"";"660";"Afganistán";"62";"8652,83";"186";
"E";"Exportación";"2009";"";"660";"Afganistán";"63";"21474,71";"367";
"E";"Exportación";"2009";"";"660";"Afganistán";"65";"9040,2";"132";
"E";"Exportación";"2009";"";"660";"Afganistán";"66";"12584,48";"145";
"E";"Exportación";"2009";"";"660";"Afganistán";"69";"13441,92";"329";
"E";"Exportación";"2009";"";"660";"Afganistán";"70";"3201,48";"194";
"E";"Exportación";"2009";"";"660";"Afganistán";"73";"305061,87";"27028";
"E";"Exportación";"2009";"";"660";"Afganistán";"76";"6614,08";"368";
"E";"Exportación";"2009";"";"660";"Afganistán";"80";"670";"20";
"E";"Exportación";"2009";"";"660";"Afganistán";"82";"152589,22";"6810";
"E";"Exportación";"2009";"";"660";"Afganistán";"83";"1249,98";"31";
"E";"Exportación";"2009";"";"660";"Afganistán";"84";"1498985,08";"160228,2";
"E";"Exportación";"2009";"";"660";"Afganistán";"85";"1560342,25";"82723,5";
"E";"Exportación";"2009";"";"660";"Afganistán";"86";"84283,87";"65834";
"E";"Exportación";"2009";"";"660";"Afganistán";"87";"590907,14";"155865";
"E";"Exportación";"2009";"";"660";"Afganistán";"88";"44286,66";"45";
"E";"Exportación";"2009";"";"660";"Afganistán";"90";"49850,05";"3242,5";
"E";"Exportación";"2009";"";"660";"Afganistán";"94";"640834,61";"222554";
"E";"Exportación";"2009";"";"660";"Afganistán";"95";"2388,55";"200";
"E";"Exportación";"2009";"";"660";"Afganistán";"96";"1140";"117";
"E";"Exportación";"2009";"";"660";"Afganistán";"99";"10817014,17";"659225";
"E";"Exportación";"2009";"";"070";"Albania";"02";"129472,08";"179888";
"E";"Exportación";"2009";"";"070";"Albania";"03";"1057290,14";"338686,95";
"E";"Exportación";"2009";"";"070";"Albania";"04";"195789,42";"146535";
"E";"Exportación";"2009";"";"070";"Albania";"06";"52628,5";"127579";
"E";"Exportación";"2009";"";"070";"Albania";"07";"1402,62";"88";
"E";"Exportación";"2009";"";"070";"Albania";"10";"8217,5";"18151";
"E";"Exportación";"2009";"";"070";"Albania";"12";"35702,55";"126,45";
"E";"Exportación";"2009";"";"070";"Albania";"13";"17400";"160";
"E";"Exportación";"2009";"";"070";"Albania";"15";"125975,34";"91474,18";
"E";"Exportación";"2009";"";"070";"Albania";"16";"65972";"14241";
"E";"Exportación";"2009";"";"070";"Albania";"17";"34268,14";"12065";
"E";"Exportación";"2009";"";"070";"Albania";"18";"13112,4";"4759";
"E";"Exportación";"2009";"";"070";"Albania";"19";"33456,87";"22501";
"E";"Exportación";"2009";"";"070";"Albania";"20";"18720,2";"9515";
"E";"Exportación";"2009";"";"070";"Albania";"21";"314490,04";"117797";
"E";"Exportación";"2009";"";"070";"Albania";"22";"214053,44";"226844,78";
"E";"Exportación";"2009";"";"070";"Albania";"25";"2129,36";"16201";
"E";"Exportación";"2009";"";"070";"Albania";"27";"84272,65";"47474";
"E";"Exportación";"2009";"";"070";"Albania";"28";"68657,2";"40057,5";
"E";"Exportación";"2009";"";"070";"Albania";"29";"1423,23";"65,03";
"E";"Exportación";"2009";"";"070";"Albania";"30";"17122196,38";"28342,68";
"E";"Exportación";"2009";"";"070";"Albania";"31";"56599";"164691,6";
"E";"Exportación";"2009";"";"070";"Albania";"32";"137601,42";"78298,95";
"E";"Exportación";"2009";"";"070";"Albania";"33";"201417,14";"52122,8";
"E";"Exportación";"2009";"";"070";"Albania";"34";"135562,13";"239722,67";
"E";"Exportación";"2009";"";"070";"Albania";"35";"10890,51";"871";
"E";"Exportación";"2009";"";"070";"Albania";"37";"51307,82";"11732";
"E";"Exportación";"2009";"";"070";"Albania";"38";"119384,07";"157991,54";
"E";"Exportación";"2009";"";"070";"Albania";"39";"407793,91";"196008,47";
"E";"Exportación";"2009";"";"070";"Albania";"40";"20203,88";"3733";
"E";"Exportación";"2009";"";"070";"Albania";"41";"30775,2";"1959";
"E";"Exportación";"2009";"";"070";"Albania";"42";"3606,2";"442,27";
"E";"Exportación";"2009";"";"070";"Albania";"44";"13249,24";"3576";
"E";"Exportación";"2009";"";"070";"Albania";"48";"213627,36";"169050,17";
"E";"Exportación";"2009";"";"070";"Albania";"49";"14635";"5977,32";
"E";"Exportación";"2009";"";"070";"Albania";"52";"6516,5";"1632,97";
"E";"Exportación";"2009";"";"070";"Albania";"53";"3193,21";"32";
"E";"Exportación";"2009";"";"070";"Albania";"54";"115496,39";"19590,42";
"E";"Exportación";"2009";"";"070";"Albania";"55";"24893,63";"2051,42";
"E";"Exportación";"2009";"";"070";"Albania";"56";"25,5";"0,35";
"E";"Exportación";"2009";"";"070";"Albania";"57";"1654,3";"148,7";
"E";"Exportación";"2009";"";"070";"Albania";"58";"5521,95";"2181";
"E";"Exportación";"2009";"";"070";"Albania";"59";"511,72";"24";
"E";"Exportación";"2009";"";"070";"Albania";"60";"5";"13";
"E";"Exportación";"2009";"";"070";"Albania";"61";"44096,96";"1571,13";
"E";"Exportación";"2009";"";"070";"Albania";"62";"150124,03";"1674,65";
"E";"Exportación";"2009";"";"070";"Albania";"63";"179550,89";"46599";
"E";"Exportación";"2009";"";"070";"Albania";"64";"1440604,66";"119812,99";
"E";"Exportación";"2009";"";"070";"Albania";"65";"5497,51";"31";
"E";"Exportación";"2009";"";"070";"Albania";"67";"115,57";"2,26";
"E";"Exportación";"2009";"";"070";"Albania";"68";"342311,72";"1171138";
"E";"Exportación";"2009";"";"070";"Albania";"69";"22722086,72";"110214794,96";
"E";"Exportación";"2009";"";"070";"Albania";"70";"143812,49";"116261,09";
"E";"Exportación";"2009";"";"070";"Albania";"71";"79,24";"3";
"E";"Exportación";"2009";"";"070";"Albania";"72";"13695,68";"7023,23";
"E";"Exportación";"2009";"";"070";"Albania";"73";"1570259,54";"106810,82";
"E";"Exportación";"2009";"";"070";"Albania";"74";"829,1";"16";
"E";"Exportación";"2009";"";"070";"Albania";"76";"2073044";"1289101,47";
"E";"Exportación";"2009";"";"070";"Albania";"82";"2340,33";"90";
"E";"Exportación";"2009";"";"070";"Albania";"83";"118284,41";"25915,56";
"E";"Exportación";"2009";"";"070";"Albania";"84";"1498272,81";"213333,14";
"E";"Exportación";"2009";"";"070";"Albania";"85";"4712879,68";"419526,72";
"E";"Exportación";"2009";"";"070";"Albania";"87";"1517466,77";"422632,48";
"E";"Exportación";"2009";"";"070";"Albania";"89";"528000";"305800";
"E";"Exportación";"2009";"";"070";"Albania";"90";"74217,61";"5790,66";
"E";"Exportación";"2009";"";"070";"Albania";"91";"5195";"12";
"E";"Exportación";"2009";"";"070";"Albania";"93";"42512,5";"24388";
"E";"Exportación";"2009";"";"070";"Albania";"94";"921899,87";"695646,00";
"E";"Exportación";"2009";"";"070";"Albania";"95";"105636,11";"6350,4";
"E";"Exportación";"2009";"";"070";"Albania";"96";"6479,31";"436";
"E";"Exportación";"2009";"";"070";"Albania";"99";"35961,4";"20168,61";
"E";"Exportación";"2009";"";"004";"Alemania";"01";"797632,33";"346591,5";
